ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
2096.960298900027,2098.209829600004,1.24,,,9,2098.2099057000014,2098.2099380000145,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,16,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2095.247945500014,2096.976760199992,2096.976760199992,2098.256140600017,,,,59.864502684314424,2094.488746899995,2095.247945500014,,,2094.476843499986,2095.23064850003,,,bread\bread_16.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2095.247945500014,,,,,None,,0,,,2025.2.4,,,2095.2348394999863,2096.960220500012,,,2095.2470317666925,2096.1765801000292,,,413,0,2026-07-21_13:53:20.045382,413,14,,None,,,None,,413,413,0,413,,,,,,bread,Pain,Brot,
2100.7128833000315,2101.4791582000325,0.77,,,9,2101.4792490000254,2101.4792891999823,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,45,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2099.0091560999863,2100.7266121000284,2100.7266121000284,2101.517248900025,,,,59.864502684314424,2098.256140600017,2099.0091560999863,,,2098.2449310999946,2098.993921999994,,,bicycle\bicycle_45.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2099.0091560999863,,,,,None,,0,,,2025.2.4,,,2098.9959586000186,2100.712813400023,,,2099.0103916666744,2099.729819400003,,,414,0,2026-07-21_13:53:23.812776,414,15,,None,,,None,,414,414,0,414,,,,,,bicycle,Vélo,Fahrrad,
2103.991273200023,2104.7906617000117,0.8,,,9,2104.790739000018,2104.7907745999983,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,14,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2102.2789112000028,2104.0079030999914,2104.0079030999914,2104.8107226000284,,,,59.864502684314424,2101.517248900025,2102.2789112000028,,,2101.5059685999877,2102.2638392000226,,,flower\flower_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2102.2789112000028,,,,,None,,0,,,2025.2.4,,,2102.2667787999962,2103.991208499996,,,2102.280280166659,2103.1751035000198,,,415,0,2026-07-21_13:53:27.073884,415,16,,None,,,None,,415,415,0,415,,,,,,flower,Fleur,Blume,
2107.2912993000355,2108.327651300002,1.03,,,9,2108.327747100033,2108.3277959999978,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,32,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2105.5743365000235,2107.3100667999825,2107.3100667999825,2108.3880380000337,,,,59.864502684314424,2104.8107226000284,2105.5743365000235,,,2104.804119699984,2105.5584835000336,,,hammer\hammer_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2105.5743365000235,,,,,None,,0,,,2025.2.4,,,2105.5618331999867,2107.2912201000145,,,2105.5749535666587,2106.090076900029,,,416,0,2026-07-21_13:53:30.367357,416,17,,None,,,None,,416,416,0,416,,,,,,hammer,Marteau,Hammer,
2110.8398006000207,2111.6260811000247,0.78,,,9,2111.6261618999997,2111.626201100007,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,46,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2109.139483499981,2110.856099400029,2110.856099400029,2111.670155,,,,59.864502684314424,2108.3880380000337,2109.139483499981,,,2108.369881700026,2109.1233269000077,,,chair\chair_46.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2109.139483499981,,,,,None,,0,,,2025.2.4,,,2109.1268226000248,2110.83971249999,,,2109.1397980666993,2109.7084787000204,,,417,0,2026-07-21_13:53:33.944673,417,18,,None,,,None,,417,417,0,417,,,,,,chair,Chaise,Stuhl,
2114.1381977000274,2115.054598800023,0.91,,,9,2115.054684600036,2115.054720600019,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,10,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2112.4219655999914,2114.154637300002,2114.154637300002,2115.085143700009,,,,59.864502684314424,2111.670155,2112.4219655999914,,,2111.6587179999915,2112.405410300009,,,hand\hand_10.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2112.4219655999914,,,,,None,,0,,,2025.2.4,,,2112.408721900021,2114.138135700021,,,2112.421955066679,2112.9049164000317,,,418,0,2026-07-21_13:53:37.226790,418,19,,None,,,None,,418,418,0,418,,,,,,hand,Main,Hand,
2117.541133999999,2118.453418900026,0.91,,,9,2118.4534967000363,2118.4535396000138,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,34,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2115.843190399988,2117.557462099998,2117.557462099998,2118.4813967000227,,,,59.864502684314424,2115.085143700009,2115.843190399988,,,2115.0780109000043,2115.826586099982,,,house\house_34.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2115.843190399988,,,,,None,,0,,,2025.2.4,,,2115.8307933000033,2117.541068200022,,,2115.843018466669,2116.3883892000304,,,419,0,2026-07-21_13:53:40.641779,419,20,,None,,,None,,419,419,0,419,,,,,,house,Maison,Haus,
2120.936460900004,2122.0188221000135,1.08,,,9,2122.0189093999797,2122.018948199984,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,6,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2119.23641100002,2120.952436599997,2120.952436599997,2122.0917803000193,,,,59.864502684314424,2118.4813967000227,2119.23641100002,,,2118.469573599985,2119.2196919000125,,,chair\chair_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2119.23641100002,,,,,None,,0,,,2025.2.4,,,2119.2232021000236,2120.93637760001,,,2119.2361998666934,2119.8042559000314,,,420,0,2026-07-21_13:53:44.038032,420,21,,None,,,None,,420,420,0,420,,,,,,chair,Chaise,Stuhl,
2124.5556754000136,2125.3360322000226,0.78,,,9,2125.3361415999825,2125.3361943000345,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,32,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2122.851657900028,2124.5718215000234,2124.5718215000234,2125.3685945000034,,,,59.864502684314424,2122.0917803000193,2122.851657900028,,,2122.0734299999895,2122.835334800009,,,ball\ball_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2122.851657900028,,,,,None,,0,,,2025.2.4,,,2122.8384650999797,2124.5556040999945,,,2122.851855166668,2123.6182321999804,,,421,0,2026-07-21_13:53:47.648415,421,22,,None,,,None,,421,421,0,421,,,,,,ball,Ballon,Ball,
2127.817450500035,2128.7999727000133,0.97,,,9,2128.800088400021,2128.8001292999834,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,32,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2126.1183495000005,2127.8341488000005,2127.8341488000005,2128.8338545000297,,,,59.864502684314424,2125.3685945000034,2126.1183495000005,,,2125.3541679999908,2126.1015400000033,,,jacket\jacket_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2126.1183495000005,,,,,None,,0,,,2025.2.4,,,2126.106078299985,2127.8173794000177,,,2126.1179797666887,2126.653044000035,,,422,0,2026-07-21_13:53:50.925229,422,23,,None,,,None,,422,422,0,422,,,,,,jacket,Veste,Jacke,
2131.2995021999814,2132.2541027999832,0.94,,,9,2132.254183800018,2132.254219399998,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,21,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2129.583476,2131.315875900036,2131.315875900036,2132.2823710000375,,,,59.864502684314424,2128.8338545000297,2129.583476,,,2128.8270840999903,2129.567541300028,,,bread\bread_21.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2129.583476,,,,,None,,0,,,2025.2.4,,,2129.570698500029,2131.2993877999834,,,2129.584005566667,2130.4996646000072,,,423,0,2026-07-21_13:53:54.390489,423,24,,None,,,None,,423,423,0,423,,,,,,bread,Pain,Brot,
2134.751512799994,2135.6484167000162,0.89,,,9,2135.648503100034,2135.6485538000125,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,7,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2133.0358307000133,2134.7649688000092,2134.7649688000092,2135.6867360000033,,,,59.864502684314424,2132.2823710000375,2133.0358307000133,,,2132.2699404000305,2133.019264600007,,,hammer\hammer_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2133.0358307000133,,,,,None,,0,,,2025.2.4,,,2133.0230008999933,2134.751441600034,,,2133.035720166696,2133.548729400034,,,424,0,2026-07-21_13:53:57.839006,424,25,,None,,,None,,424,424,0,424,,,,,,hammer,Marteau,Hammer,
2138.1641555000097,2139.0139813999995,0.85,,,9,2139.014062000031,2139.0141040000017,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,35,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2136.4475845000125,2138.18013480003,2138.18013480003,2139.0352720000083,,,,59.864502684314424,2135.6867360000033,2136.4475845000125,,,2135.6788248000084,2136.4314948000247,,,jacket\jacket_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2136.4475845000125,,,,,None,,0,,,2025.2.4,,,2136.436038199987,2138.1640693999943,,,2136.4480379666825,2136.9970205000136,,,425,0,2026-07-21_13:54:01.243371,425,26,,None,,,None,,425,425,0,425,,,,,,jacket,Veste,Jacke,
2141.4969691000297,2142.27947280003,0.77,,,9,2142.2795613000053,2142.2796109000337,,,dog,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,1,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2139.7965540000005,2141.5144797000103,2141.5144797000103,2142.361285799998,,,,59.864502684314424,2139.0352720000083,2139.7965540000005,,,2139.0284669999965,2139.780330699985,,,dog\dog_01.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,2139.7965540000005,,,,,right,,0,,,2025.2.4,,,2139.782999999996,2141.496876500023,,,2139.796842666696,2140.568236000021,,,426,0,2026-07-21_13:54:04.591907,426,27,,None,,,None,,426,426,0,426,,,,,,ball,Ballon,Ball,
2144.813275100023,2145.5780909000314,0.76,,,9,2145.578192099987,2145.578233200009,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,15,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2143.1159986000275,2144.82847399998,2144.82847399998,2145.602427100006,,,,59.864502684314424,2142.361285799998,2143.1159986000275,,,2142.3353832000284,2143.0980309000006,,,bread\bread_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2143.1159986000275,,,,,None,,0,,,2025.2.4,,,2143.1013517000247,2144.813212100009,,,2143.114512866658,2144.04634619999,,,427,0,2026-07-21_13:54:07.917921,427,28,,None,,,None,,427,427,0,427,,,,,,bread,Pain,Brot,
2148.0610768999904,2148.9950166000053,0.92,,,9,2148.995100400003,2148.995134000026,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,40,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2146.3609001000295,2148.0771591000375,2148.0771591000375,2149.0320273999823,,,,59.864502684314424,2145.602427100006,2146.3609001000295,,,2145.593426699983,2146.3443756999914,,,house\house_40.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2146.3609001000295,,,,,None,,0,,,2025.2.4,,,2146.3488715999993,2148.0610052000266,,,2146.3609111666487,2146.893995199993,,,428,0,2026-07-21_13:54:11.159062,428,29,,None,,,None,,428,428,0,428,,,,,,house,Maison,Haus,
2151.495944000024,2152.3126266000327,0.81,,,9,2152.312699300004,2152.3127323000226,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,6,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2149.7973133000196,2151.513358300028,2151.513358300028,2152.3729075000156,,,,59.864502684314424,2149.0320273999823,2149.7973133000196,,,2149.0198406000272,2149.7820605000015,,,dog\dog_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2149.7973133000196,,,,,None,,0,,,2025.2.4,,,2149.785467699985,2151.4958385000355,,,2149.798515066683,2150.2811461000238,,,429,0,2026-07-21_13:54:14.588662,429,30,,None,,,None,,429,429,0,429,,,,,,dog,Chien,Hund,
2154.8419233000022,2155.691426000034,0.85,,,9,2155.691533699981,2155.691573399992,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,45,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2153.125621300016,2154.858715999988,2154.858715999988,2155.7144964000327,,,,59.864502684314424,2152.3729075000156,2153.125621300016,,,2152.3589781000046,2153.1094760000124,,,ball\ball_45.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2153.125621300016,,,,,None,,0,,,2025.2.4,,,2153.1122952000005,2154.841830199992,,,2153.1259183666593,2153.892358699988,,,430,0,2026-07-21_13:54:17.929542,430,31,,None,,,None,,430,430,0,430,,,,,,ball,Ballon,Ball,
2158.179463699984,2159.028648000036,0.84,,,9,2159.028721200011,2159.0287569999928,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,25,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2156.478328099998,2158.196010000014,2158.196010000014,2159.0798100000247,,,,59.864502684314424,2155.7144964000327,2156.478328099998,,,2155.705839100003,2156.459431199997,,,chair\chair_25.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2156.478328099998,,,,,None,,0,,,2025.2.4,,,2156.463641499984,2158.179386200034,,,2156.475855066678,2157.0289338000002,,,431,0,2026-07-21_13:54:21.271131,431,32,,None,,,None,,431,431,0,431,,,,,,chair,Chaise,Stuhl,
2161.5566873000353,2162.5229916999815,0.96,,,9,2162.523056700011,2162.52308720001,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,9,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2159.8399331999826,2161.5728177999845,2161.5728177999845,2162.5660235999967,,,,59.864502684314424,2159.0798100000247,2159.8399331999826,,,2159.0649206999806,2159.8244637000025,,,hand\hand_09.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2159.8399331999826,,,,,None,,0,,,2025.2.4,,,2159.8278179999907,2161.556613099994,,,2159.840935766701,2160.3241822000127,,,432,0,2026-07-21_13:54:24.636445,432,33,,None,,,None,,432,432,0,432,,,,,,hand,Main,Hand,
2165.0110813000356,2166.041061900032,1.03,,,9,2166.041144100018,2166.0411803000025,,,hammer,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,28,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2163.3222964000306,2165.0257020000136,2165.0257020000136,2166.069568100036,,,,59.864502684314424,2162.5660235999967,2163.3222964000306,,,2162.55746630003,2163.3062196000246,,,hammer\hammer_28.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,2163.3222964000306,,,,,left,,0,,,2025.2.4,,,2163.3088471000083,2165.010966800037,,,2163.3227328666876,2164.2052708999836,,,433,0,2026-07-21_13:54:28.122658,433,34,,None,,,None,,433,433,0,433,,,,,,flower,Fleur,Blume,
2168.5379006000003,2169.521129600005,0.98,,,9,2169.5212054000003,2169.521242799994,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,38,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2166.8252976000076,2168.5542415999807,2168.5542415999807,2169.5423647999996,,,,59.864502684314424,2166.069568100036,2166.8252976000076,,,2166.0561649000156,2166.809016300016,,,hand\hand_38.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2166.8252976000076,,,,,None,,0,,,2025.2.4,,,2166.812272800016,2168.537833600014,,,2166.8254710666993,2167.324970900023,,,434,0,2026-07-21_13:54:31.626203,434,35,,None,,,None,,434,434,0,434,,,,,,hand,Main,Hand,
2172.0035930000013,2173.1029912999948,1.09,,,9,2173.103069500008,2173.1031120999833,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,32,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2170.3035057000234,2172.019902000029,2172.019902000029,2173.1261764999945,,,,59.864502684314424,2169.5423647999996,2170.3035057000234,,,2169.53519949998,2170.2872013000306,,,bicycle\bicycle_32.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2170.3035057000234,,,,,None,,0,,,2025.2.4,,,2170.289418500033,2172.003530899994,,,2170.30374466669,2171.0029346999945,,,435,0,2026-07-21_13:54:35.099000,435,36,,None,,,None,,435,435,0,435,,,,,,bicycle,Vélo,Fahrrad,
2175.590552699985,2176.70308810001,1.11,,,9,2176.70315690001,2176.703218200011,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,38,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2173.8899338000338,2175.603260200005,2175.603260200005,2176.737834300031,,,,59.864502684314424,2173.1261764999945,2173.8899338000338,,,2173.119038100005,2173.8732840000303,,,jacket\jacket_38.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2173.8899338000338,,,,,None,,0,,,2025.2.4,,,2173.8776177000254,2175.590480600018,,,2173.8897503666853,2174.4375723000267,,,436,0,2026-07-21_13:54:38.682811,436,37,,None,,,None,,436,436,0,436,,,,,,jacket,Veste,Jacke,
2179.20112719998,2180.4003211000236,1.2,,,9,2180.4004057000275,2180.4004412000068,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,4,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2177.5018425000017,2179.2176733000088,2179.2176733000088,2180.4369704999845,,,,59.864502684314424,2176.737834300031,2177.5018425000017,,,2176.7311483999947,2177.4856587999966,,,flower\flower_04.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2177.5018425000017,,,,,None,,0,,,2025.2.4,,,2177.488965000026,2179.201055200014,,,2177.5020870666526,2178.384377499984,,,437,0,2026-07-21_13:54:42.294469,437,38,,None,,,None,,437,437,0,437,,,,,,flower,Fleur,Blume,
2182.9004471999942,2183.999506900029,1.09,,,9,2183.9995965000126,2183.999633700005,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,14,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2181.188829599996,2182.916006000014,2182.916006000014,2184.0228416000027,,,,59.864502684314424,2180.4369704999845,2181.188829599996,,,2180.4288738000323,2181.172382400022,,,bicycle\bicycle_14.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2181.188829599996,,,,,None,,0,,,2025.2.4,,,2181.174764399999,2182.900365600013,,,2181.1888049666927,2181.8839876999846,,,438,0,2026-07-21_13:54:45.993605,438,39,,None,,,None,,438,438,0,438,,,,,,bicycle,Vélo,Fahrrad,
2186.499520800018,2187.382121700037,0.87,,,9,2187.382206999988,2187.3822451999877,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,27,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2184.782470999984,2186.515118099982,2186.515118099982,2187.419522500015,,,,59.864502684314424,2184.0228416000027,2184.782470999984,,,2184.0151901000063,2184.7665876999963,,,chair\chair_27.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2184.782470999984,,,,,None,,0,,,2025.2.4,,,2184.7700215000077,2186.499459100014,,,2184.78303356667,2185.3493837999995,,,439,0,2026-07-21_13:54:49.579477,439,40,,None,,,None,,439,439,0,439,,,,,,chair,Chaise,Stuhl,
2189.8648612999823,2190.7859632000327,0.92,,,9,2190.786037300015,2190.786077100027,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,19,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2188.1812338000163,2189.8812567000277,2189.8812567000277,2190.827425800031,,,,59.864502684314424,2187.419522500015,2188.1812338000163,,,2187.411860399996,2188.164452099998,,,bread\bread_19.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2188.1812338000163,,,,,None,,0,,,2025.2.4,,,2188.1672522000154,2189.8647866999963,,,2188.1809801666573,2189.098211799981,,,440,0,2026-07-21_13:54:52.976157,440,41,,None,,,None,,440,440,0,440,,,,,,bread,Pain,Brot,
2193.2965360999806,2194.4958392999833,1.2,,,9,2194.495912000013,2194.495946399984,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,34,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2191.5840277000098,2193.3128570999834,2193.3128570999834,2194.5174802999827,,,,59.864502684314424,2190.827425800031,2191.5840277000098,,,2190.8134245999972,2191.564656100003,,,hammer\hammer_34.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2191.5840277000098,,,,,None,,0,,,2025.2.4,,,2191.568635899981,2193.2964671000373,,,2191.581018466681,2192.0969953000313,,,441,0,2026-07-21_13:54:56.384061,441,42,,None,,,None,,441,441,0,441,,,,,,hammer,Marteau,Hammer,
2196.995337900007,2197.796568599995,0.79,,,9,2197.7966480000177,2197.796681499982,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,13,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2195.2790602000314,2197.0115052000037,2197.0115052000037,2197.8292842000374,,,,59.864502684314424,2194.5174802999827,2195.2790602000314,,,2194.5105529000284,2195.262824799982,,,bicycle\bicycle_13.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2195.2790602000314,,,,,None,,0,,,2025.2.4,,,2195.265099800017,2196.9952618000098,,,2195.2793560666655,2195.9960021000006,,,442,0,2026-07-21_13:55:00.074115,442,43,,None,,,None,,442,442,0,442,,,,,,bicycle,Vélo,Fahrrad,
2200.295104300021,2201.4271099999896,1.12,,,9,2201.4271892000106,2201.4272309999797,,,house,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-21_13h18.24.447,3,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2198.5816543999827,2200.311249100021,2200.311249100021,2201.459423499997,,,,59.864502684314424,2197.8292842000374,2198.5816543999827,,,2197.817937500018,2198.5654969000025,,,house\house_03.jpg,,,,,,,,,,,,,,,,,,,,,,,1,1,,None,,2198.5816543999827,,,,,left,,0,,,2025.2.4,,,2198.5688819999923,2200.295030499983,,,2198.581952866695,2199.0616149000125,,,443,0,2026-07-21_13:55:03.385919,443,44,,None,,,None,,443,443,0,443,,,,,,hand,Main,Hand,
2203.9104072999908,2204.959282900032,1.04,,,9,2204.959358300024,2204.959391499986,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-21_13h18.24.447,23,TSRlearn_localizer-concepts,2026-07-21 13h18.25.567133 +0200,,2202.210512700025,2203.9264937000116,2203.9264937000116,2204.9904926000163,,,,59.864502684314424,2201.459423499997,2202.210512700025,,,2201.4525568999816,2202.1944518000237,,,flower\flower_23.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,,None,,2202.210512700025,,,,,None,,0,,,2025.2.4,,,2202.1972852000035,2203.9103254000074,,,2202.210875366702,2203.1097125000088,,,444,0,2026-07-21_13:55:07.016058,444,45,,None,,,None,,444,444,0,444,,,,,,flower,Fleur,Blume,
