ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
2379.2694290000363,2380.4687374000205,1.19,,,9,2380.468788500002,2380.468815600034,,,hammer,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,9,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2377.5513168000034,2379.2835797000444,2380.573301400058,,,,60.01601227522506,2376.7879056000384,2377.5513168000034,,,2376.771354300028,2377.53653880005,,,hammer\hammer_09.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,2377.5513168000034,,,,,right,,0,,,2025.2.4,,,1,2377.539684200019,2379.2693708000006,,,None,None,2377.5511137666804,2378.034538500011,,,424,0,2026-08-24_22:01:03.222105,424,25,localizer,,None,,,None,,424,424,0,424,,,,,,dog,Chien,Hund,
2382.8188468000153,2383.6196220000274,0.8,,,9,2383.6196743000182,2383.619703300006,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,15,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2381.3333826000453,2382.833237200044,2383.6891345000477,,,,60.01601227522506,2380.573301400058,2381.3333826000453,,,2380.54037100001,2381.31855560001,,,bread\bread_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2381.3333826000453,,,,,None,,0,,,2025.2.4,,,1,2381.3217268000008,2382.8187901000492,,,None,None,2381.3333148667048,2382.2661869000294,,,425,0,2026-08-24_22:01:07.007500,425,26,localizer,,None,,,None,,425,425,0,425,,,,,,bread,Pain,Brot,
2385.9503759000218,2387.000077600009,1.04,,,9,2387.0001329000224,2387.0001624000142,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,45,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2384.450137800013,2385.9652981000254,2387.051751400053,,,,60.01601227522506,2383.6891345000477,2384.450137800013,,,2383.6679658000357,2384.4348182000103,,,chair\chair_45.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2384.450137800013,,,,,None,,0,,,2025.2.4,,,1,2384.43810650002,2385.950317000039,,,None,None,2384.4494697667,2385.3652989000548,,,426,0,2026-08-24_22:01:10.123334,426,27,localizer,,None,,,None,,426,426,0,426,,,,,,chair,Chaise,Stuhl,
2389.3159695000504,2390.3326531000203,1.01,,,9,2390.3327060000156,2390.332732800045,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,37,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2387.814854700002,2389.331168100005,2390.3652650000295,,,,60.01601227522506,2387.051751400053,2387.814854700002,,,2387.0277615000377,2387.8005645000376,,,flower\flower_37.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2387.814854700002,,,,,None,,0,,,2025.2.4,,,1,2387.8032375000184,2389.315909500001,,,None,None,2387.8151193666895,2388.714511100028,,,427,0,2026-08-24_22:01:13.485950,427,28,localizer,,None,,,None,,427,427,0,427,,,,,,flower,Fleur,Blume,
2392.617025500047,2393.765566600021,1.15,,,9,2393.7656231000437,2393.7656523000333,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,31,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2391.1302985000075,2392.6294712000526,2393.8442376000457,,,,60.01601227522506,2390.3652650000295,2391.1302985000075,,,2390.3561941000517,2391.1154461000115,,,ball\ball_31.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2391.1302985000075,,,,,None,,0,,,2025.2.4,,,1,2391.1182082000305,2392.6169639000436,,,None,None,2391.130110966686,2391.912885400001,,,428,0,2026-08-24_22:01:16.799464,428,29,localizer,,None,,,None,,428,428,0,428,,,,,,ball,Ballon,Ball,
2396.0981363000465,2397.1806227000197,1.08,,,9,2397.1806796000456,2397.1807091000373,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,42,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2394.595976200013,2396.1120744000073,2397.232194500044,,,,60.01601227522506,2393.8442376000457,2394.595976200013,,,2393.8086173000047,2394.582133000018,,,hammer\hammer_42.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2394.595976200013,,,,,None,,0,,,2025.2.4,,,1,2394.5853219000273,2396.098042300029,,,None,None,2394.596564866723,2395.1124263000092,,,429,0,2026-08-24_22:01:20.278437,429,30,localizer,,None,,,None,,429,429,0,429,,,,,,hammer,Marteau,Hammer,
2399.495762400038,2400.7119503000285,1.21,,,9,2400.712002300017,2400.7120310000028,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,8,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2397.9945996000315,2399.5110139000462,2400.745149400027,,,,60.01601227522506,2397.232194500044,2397.9945996000315,,,2397.2122251000255,2397.9810208000126,,,jacket\jacket_08.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2397.9945996000315,,,,,None,,0,,,2025.2.4,,,1,2397.985105300031,2399.495700300031,,,None,None,2397.9958708667004,2398.545009100053,,,430,0,2026-08-24_22:01:23.666394,430,31,localizer,,None,,,None,,430,430,0,430,,,,,,jacket,Veste,Jacke,
2402.995130800002,2403.8000389000517,0.8,,,9,2403.8001056000357,2403.8001373000443,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,1,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2401.4931237000274,2403.009346100036,2403.8666915000067,,,,60.01601227522506,2400.745149400027,2401.4931237000274,,,2400.725941200042,2401.479586200032,,,ball\ball_01.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2401.4931237000274,,,,,None,,0,,,2025.2.4,,,1,2401.482125700044,2402.995069800003,,,None,None,2401.4943077666726,2402.277782500023,,,431,0,2026-08-24_22:01:27.179348,431,32,localizer,,None,,,None,,431,431,0,431,,,,,,ball,Ballon,Ball,
2406.1276831000578,2406.943875600002,0.81,,,9,2406.94393150002,2406.9439611000125,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,45,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2404.626754100027,2406.1416643000557,2407.0116884000017,,,,60.01601227522506,2403.8666915000067,2404.626754100027,,,2403.8443633000134,2404.6133829000173,,,bicycle\bicycle_45.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2404.626754100027,,,,,None,,0,,,2025.2.4,,,1,2404.615578100027,2406.127624500019,,,None,None,2404.6280935666914,2405.3258772000554,,,432,0,2026-08-24_22:01:30.300891,432,33,localizer,,None,,,None,,432,432,0,432,,,,,,bicycle,Vélo,Fahrrad,
2409.2765315000433,2410.4423385000555,1.16,,,9,2410.44239000004,2410.4424172000145,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,41,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2407.7747107000323,2409.2906510000466,2410.476880900038,,,,60.01601227522506,2407.0116884000017,2407.7747107000323,,,2406.9909601000254,2407.7608501000213,,,flower\flower_41.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2407.7747107000323,,,,,None,,0,,,2025.2.4,,,1,2407.7633698000573,2409.27646990004,,,None,None,2407.7753608666867,2408.674395100039,,,433,0,2026-08-24_22:01:33.445888,433,34,localizer,,None,,,None,,433,433,0,433,,,,,,flower,Fleur,Blume,
2412.7260562000447,2413.7249679000233,0.99,,,9,2413.7250246000476,2413.725054600043,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,35,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2411.240358800045,2412.7402220000513,2413.7786722000455,,,,60.01601227522506,2410.476880900038,2411.240358800045,,,2410.4604699000483,2411.2254006000003,,,dog\dog_35.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2411.240358800045,,,,,None,,0,,,2025.2.4,,,1,2411.228835100017,2412.7259867000394,,,None,None,2411.2402799666784,2411.7404702000204,,,434,0,2026-08-24_22:01:36.911080,434,35,localizer,,None,,,None,,434,434,0,434,,,,,,dog,Chien,Hund,
2416.040935500001,2417.073727400042,1.02,,,9,2417.073782600055,2417.07381250005,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,49,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2414.539755100035,2416.0554798000376,2417.1081493000383,,,,60.01601227522506,2413.7786722000455,2414.539755100035,,,2413.76430650003,2414.5249163000262,,,bread\bread_49.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2414.539755100035,,,,,None,,0,,,2025.2.4,,,1,2414.5276812000084,2416.0408802000456,,,None,None,2414.5397324666887,2415.455777300056,,,435,0,2026-08-24_22:01:40.212871,435,36,localizer,,None,,,None,,435,435,0,435,,,,,,bread,Pain,Brot,
2419.3729270000476,2420.2557681000326,0.87,,,9,2420.255820600025,2420.2558485000045,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,8,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2417.8724849000573,2419.3879423000035,2420.2911650000024,,,,60.01601227522506,2417.1081493000383,2417.8724849000573,,,2417.1010678000166,2417.85742200003,,,hand\hand_08.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2417.8724849000573,,,,,None,,0,,,2025.2.4,,,1,2417.8613768000505,2419.372823200014,,,None,None,2417.8719029667013,2418.355361700058,,,436,0,2026-08-24_22:01:43.542348,436,37,localizer,,None,,,None,,436,436,0,436,,,,,,hand,Main,Hand,
2422.555586500035,2423.788831200043,1.23,,,9,2423.7888859000523,2423.7889144000364,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,22,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2421.054155700025,2422.5704383000266,2423.822543300048,,,,60.01601227522506,2420.2911650000024,2421.054155700025,,,2420.2821099000284,2421.0393575000344,,,hammer\hammer_22.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2421.054155700025,,,,,None,,0,,,2025.2.4,,,1,2421.042538400041,2422.5555249000317,,,None,None,2421.054160866716,2421.554456800048,,,437,0,2026-08-24_22:01:46.725364,437,38,localizer,,None,,,None,,437,437,0,437,,,,,,hammer,Marteau,Hammer,
2426.287776100042,2427.505867900036,1.21,,,9,2427.5059223000426,2427.505952000036,,,house,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2424.586254200025,2426.3024217000348,2427.5748621000093,,,,60.01601227522506,2423.822543300048,2424.586254200025,,,2423.807910900039,2424.5720325,,,house\house_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,2424.586254200025,,,,,left,,0,,,2025.2.4,,,1,2424.575043500052,2426.2877173000015,,,None,None,2424.586683966689,2425.519064000051,,,438,0,2026-08-24_22:01:50.256742,438,39,localizer,,None,,,None,,438,438,0,438,,,,,,bread,Pain,Brot,
2429.836658800021,2431.038585500035,1.2,,,9,2431.03864100005,2431.038669700036,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,41,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2428.3353027000558,2429.852898800047,2431.104263300018,,,,60.01601227522506,2427.5748621000093,2428.3353027000558,,,2427.554754200042,2428.3206535000354,,,dog\dog_41.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2428.3353027000558,,,,,None,,0,,,2025.2.4,,,1,2428.32467240002,2429.836595200002,,,None,None,2428.335327466721,2428.818303900014,,,439,0,2026-08-24_22:01:54.009061,439,40,localizer,,None,,,None,,439,439,0,439,,,,,,dog,Chien,Hund,
2433.3541797000216,2434.4185723000555,1.06,,,9,2434.4186282000155,2434.418656900001,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,46,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2431.867461200047,2433.367232400051,2434.469500200008,,,,60.01601227522506,2431.104263300018,2431.867461200047,,,2431.083660000004,2431.8529443000443,,,bread\bread_46.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2431.867461200047,,,,,None,,0,,,2025.2.4,,,1,2431.8563679000363,2433.3541152000544,,,None,None,2431.867332666709,2432.784083800041,,,440,0,2026-08-24_22:01:57.538462,440,41,localizer,,None,,,None,,440,440,0,440,,,,,,bread,Pain,Brot,
2436.734566500003,2437.5673317000037,0.83,,,9,2437.5673891000333,2437.567419000028,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2435.2329051000415,2436.749108900025,2437.6004727000254,,,,60.01601227522506,2434.469500200008,2435.2329051000415,,,2434.460957500036,2435.2181742000394,,,chair\chair_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2435.2329051000415,,,,,None,,0,,,2025.2.4,,,1,2435.221476100036,2436.734505600005,,,None,None,2435.232826166674,2436.1664432000252,,,441,0,2026-08-24_22:02:00.903699,441,42,localizer,,None,,,None,,441,441,0,441,,,,,,chair,Chaise,Stuhl,
2439.850741400034,2440.71642240003,0.86,,,9,2440.716484500037,2440.716514800035,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,21,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2438.3659589000163,2439.8648203000193,2440.7664143000147,,,,60.01601227522506,2437.6004727000254,2438.3659589000163,,,2437.5836031000363,2438.3503740000306,,,house\house_21.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2438.3659589000163,,,,,None,,0,,,2025.2.4,,,1,2438.3551330000046,2439.8506835000007,,,None,None,2438.3649462666986,2438.91507550003,,,442,0,2026-08-24_22:02:04.034672,442,43,localizer,,None,,,None,,442,442,0,442,,,,,,house,Maison,Haus,
2443.0167368000257,2444.0489000000525,1.02,,,9,2444.048956600018,2444.0489853000036,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,18,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2441.5309650000418,2443.030150900013,2444.11670720001,,,,60.01601227522506,2440.7664143000147,2441.5309650000418,,,2440.7452052000444,2441.5163005000213,,,bread\bread_18.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2441.5309650000418,,,,,None,,0,,,2025.2.4,,,1,2441.5196159000043,2443.01667620003,,,None,None,2441.5308477666736,2442.446954700048,,,443,0,2026-08-24_22:02:07.200613,443,44,localizer,,None,,,None,,443,443,0,443,,,,,,bread,Pain,Brot,
2446.381518900045,2447.3811610000557,1,,,9,2447.3812146000564,2447.381242900039,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,6,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2444.89611890004,2446.3961042000446,2447.413630200026,,,,60.01601227522506,2444.11670720001,2444.89611890004,,,2444.0930708000087,2444.865435200045,,,jacket\jacket_06.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2444.89611890004,,,,,None,,0,,,2025.2.4,,,1,2444.885312600003,2446.381458800053,,,None,None,2444.896669433344,2445.431186300004,,,444,0,2026-08-24_22:02:10.550906,444,45,localizer,,None,,,None,,444,444,0,444,,,,,,jacket,Veste,Jacke,
2449.863654600049,2450.9463373000035,1.08,,,9,2450.9463901000563,2450.9464182000374,,,dog,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,22,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2448.1624794000527,2449.8778129000566,2451.072827300057,,,,60.01601227522506,2447.413630200026,2448.1624794000527,,,2447.404562300013,2448.148884400027,,,dog\dog_22.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,2448.1624794000527,,,,,right,,0,,,2025.2.4,,,1,2448.150873900042,2449.863595200004,,,None,None,2448.1634129667113,2448.8784679000382,,,445,0,2026-08-24_22:02:13.847829,445,46,localizer,,None,,,None,,445,445,0,445,,,,,,bicycle,Vélo,Fahrrad,
2453.3293346000137,2454.1130056000547,0.78,,,9,2454.113070500025,2454.1131035000435,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,15,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2451.827857300057,2453.3444971000426,2454.164968100027,,,,60.01601227522506,2451.072827300057,2451.827857300057,,,2451.0095348000177,2451.8133284000214,,,ball\ball_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2451.827857300057,,,,,None,,0,,,2025.2.4,,,1,2451.816406500002,2453.3292733000126,,,None,None,2451.8280539666926,2452.5948839000193,,,446,0,2026-08-24_22:02:17.507026,446,47,localizer,,None,,,None,,446,446,0,446,,,,,,ball,Ballon,Ball,
2456.428215400025,2457.6455670000287,1.21,,,9,2457.6456206000294,2457.645648400008,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,12,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2454.9268909000093,2456.4437320000143,2457.7275090000476,,,,60.01601227522506,2454.164968100027,2454.9268909000093,,,2454.1417762000347,2454.912737100036,,,bicycle\bicycle_12.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2454.9268909000093,,,,,None,,0,,,2025.2.4,,,1,2454.915171600005,2456.4281575000496,,,None,None,2454.927148566702,2455.626248800021,,,447,0,2026-08-24_22:02:20.599167,447,48,localizer,,None,,,None,,447,447,0,447,,,,,,bicycle,Vélo,Fahrrad,
2459.995810100052,2460.793536400015,0.79,,,9,2460.7935906000203,2460.793619300006,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,5,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2458.4923870000057,2460.0094192000106,2460.8440963000176,,,,60.01601227522506,2457.7275090000476,2458.4923870000057,,,2457.706329400011,2458.4786713000503,,,jacket\jacket_05.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2458.4923870000057,,,,,None,,0,,,2025.2.4,,,1,2458.484160000051,2459.995738000027,,,None,None,2458.493055566684,2459.0421332000406,,,448,0,2026-08-24_22:02:24.161708,448,49,localizer,,None,,,None,,448,448,0,448,,,,,,jacket,Veste,Jacke,
2463.110175800044,2463.942379200016,0.82,,,9,2463.94243320002,2582.039985700045,2463.9565654000035,2478.9708355000475,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7422681999742,r,382.0312334999908,2478.954570300004,None,2026-08-24_21h21.25.115,31,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2461.608978700009,2463.1239234000095,2463.9565654000035,,,,60.01601227522506,2460.8440963000176,2461.608978700009,,,2460.8289315000293,2461.593334700039,,,house\house_31.jpg,2478.954570300004,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2461.608978700009,,,,,None,,0,2463.9565654000035,2478.9708355000475,2025.2.4,,,1,2461.597366000002,2463.110110300011,,,None,None,2461.6080430666957,2462.1414795000455,,,449,0,2026-08-24_22:02:27.278295,449,50,localizer,284.7422681999742,r,382.0312334999908,,None,,449,449,0,449,,,,,,house,Maison,Haus,
2584.371096000017,2585.187737100001,0.81,,,10,2585.19153380004,2585.1915734000504,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2582.8857969000237,2584.385994500015,2585.2203145000385,,,,60.01601227522506,2582.1066624000086,2582.8857969000237,,,2582.0829339000047,2582.855936100008,,,dog\dog_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2582.8857969000237,,,,,None,,0,,,2025.2.4,,,1,2582.87459380005,2584.371037200035,,,None,None,2582.8871014333645,2583.386463700037,,,450,0,2026-08-24_22:04:28.540862,450,1,localizer,,None,,,None,,450,450,0,450,,,,,,dog,Chien,Hund,
2587.703758800053,2588.6863008000073,0.97,,,10,2588.6863558000186,2588.686384700006,,,house,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-24_21h21.25.115,15,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2585.9859179000487,2587.717674500018,2588.76279290003,,,,60.01601227522506,2585.2203145000385,2585.9859179000487,,,2585.2078333000536,2585.97114660003,,,house\house_15.jpg,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,None,,2585.9859179000487,,,,,right,,0,,,2025.2.4,,,1,2585.9742864000145,2587.703700700018,,,None,None,2585.985858166711,2586.918152500002,,,451,0,2026-08-24_22:04:31.654514,451,2,localizer,,None,,,None,,451,451,0,451,,,,,,chair,Chaise,Stuhl,
2591.0188897000044,2592.119129800005,1.09,,,10,2592.119185400021,2592.1192146000103,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,48,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2589.517133300018,2591.033676300023,2592.1696508000023,,,,60.01601227522506,2588.76279290003,2589.517133300018,,,2588.726653300051,2589.5034055000287,,,hand\hand_48.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2589.517133300018,,,,,None,,0,,,2025.2.4,,,1,2589.507008900051,2591.018820300058,,,None,None,2589.5179195667192,2590.000323800021,,,452,0,2026-08-24_22:04:35.196992,452,3,localizer,,None,,,None,,452,452,0,452,,,,,,hand,Main,Hand,
2594.434767000028,2595.684528300015,1.25,,,10,2595.684582900023,2595.6846113000065,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,46,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2592.9492309000343,2594.448907200014,2595.735280600027,,,,60.01601227522506,2592.1696508000023,2592.9492309000343,,,2592.1567162000574,2592.918590700021,,,hammer\hammer_46.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2592.9492309000343,,,,,None,,0,,,2025.2.4,,,1,2592.9369108000537,2594.4346764000366,,,None,None,2592.9499188333366,2593.4670989000006,,,453,0,2026-08-24_22:04:38.603850,453,4,localizer,,None,,,None,,453,453,0,453,,,,,,hammer,Marteau,Hammer,
2598.0002652000403,2598.899981800001,0.89,,,10,2598.900038700027,2598.9000684000202,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,28,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2596.498539500055,2598.014581800031,2598.932769900013,,,,60.01601227522506,2595.735280600027,2596.498539500055,,,2595.71684790001,2596.484074100037,,,bread\bread_28.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2596.498539500055,,,,,None,,0,,,2025.2.4,,,1,2596.487023500027,2598.000200600014,,,None,None,2596.4984542666975,2597.4150795000023,,,454,0,2026-08-24_22:04:42.169480,454,5,localizer,,None,,,None,,454,454,0,454,,,,,,bread,Pain,Brot,
2601.198792900017,2602.049213500053,0.84,,,10,2602.0492677,2602.0492966000456,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-24_21h21.25.115,7,TSRlearn_localizer-concepts,2026-08-24 21h21.26.458819 +0200,,2599.6992831000243,2601.2136426000507,2602.0836756000062,,,,60.01601227522506,2598.932769900013,2599.6992831000243,,,2598.918313900009,2599.6839385000058,,,bicycle\bicycle_07.jpg,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,None,,2599.6992831000243,,,,,None,,0,,,2025.2.4,,,1,2599.6861408000113,2601.1987342000357,,,None,None,2599.6986628666677,2600.397154800012,,,455,0,2026-08-24_22:04:45.366969,455,6,localizer,,None,,,None,,455,455,0,455,,,,,,bicycle,Vélo,Fahrrad,
