ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_7.duration,continue_button_7.keys,continue_button_7.rt,continue_button_7.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_end.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_end.started,instructions_end.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_buffer,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,show_word,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,source_sequence,source_sequence_position,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trial_type,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
2901.0935972000007,2902.0431266999803,0.95,,,8,2902.043226299924,2902.043281399994,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2899.5903279000195,2901.1062001999235,2902.618836299982,,,,59.89139294377662,2898.8272765999427,2899.5903279000195,,,2898.810516599915,2899.578384399996,,,dress\dress_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2899.5903279000195,,,,,None,,4,,,2025.2.4,,,1,2899.5843303999864,2901.0934830999468,,,None,None,2899.5906487666693,2900.540265599964,,,385,0,2026-08-11_23:27:58.892744,385,36,localizer,,None,,None,385,385,0,385,,,,,,dress,,Kleid,
2904.8756751000183,2905.676677600015,0.8,,,8,2905.676779099973,2905.676837399951,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2903.372612099978,2904.888471000013,2905.728701699991,,,,59.89139294377662,2902.618836299982,2903.372612099978,,,2902.5521823000163,2903.3599711999996,,,bag\bag_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2903.372612099978,,,,,None,,4,,,2025.2.4,,,1,2903.3653211999917,2904.875560299959,,,None,None,2903.3728212665924,2904.2725904999534,,,386,0,2026-08-11_23:28:02.684304,386,37,localizer,,None,,None,386,386,0,386,,,,,,bag,,Tasche,
2907.9918111999286,2908.8743680999614,0.87,,,8,2908.874484599917,2908.874542000005,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2906.4885717999423,2908.004420000012,2908.928598599974,,,,59.89139294377662,2905.728701699991,2906.4885717999423,,,2905.705688399961,2906.47608589998,,,fish\fish_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2906.4885717999423,,,,,None,,4,,,2025.2.4,,,1,2906.4812088999897,2907.991697099991,,,None,None,2906.4880978665938,2907.371805200004,,,387,0,2026-08-11_23:28:05.794169,387,38,localizer,,None,,None,387,387,0,387,,,,,,fish,,Fisch,
2911.191759599955,2911.9586364999413,0.76,,,8,2911.9587521000067,2911.9588092999766,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,5,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2909.6877459000098,2911.203996700002,2912.1297910999274,,,,59.89139294377662,2908.928598599974,2909.6877459000098,,,2908.904784100014,2909.675663299975,,,saw\saw_05.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2909.6877459000098,,,,,None,,4,,,2025.2.4,,,1,2909.681046599988,2911.1916451000143,,,None,None,2909.6873667666846,2910.6367203999544,,,388,0,2026-08-11_23:28:08.994066,388,39,localizer,,None,,None,388,388,0,388,,,,,,saw,,Säge,
2914.3899223000044,2915.273700700025,0.88,,,8,2915.2738035999937,2915.273860199959,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2912.88683819992,2914.40252959996,2915.3038629000075,,,,59.89139294377662,2912.1297910999274,2912.88683819992,,,2912.101533000008,2912.8742859999184,,,fish\fish_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2912.88683819992,,,,,None,,4,,,2025.2.4,,,1,2912.8799417000264,2914.389810499968,,,None,None,2912.887178566602,2913.752811899991,,,389,0,2026-08-11_23:28:12.195259,389,40,localizer,,None,,None,389,389,0,389,,,,,,fish,,Fisch,
2917.574648699956,2918.621759600006,1.04,,,8,2918.621864799992,2918.6219235999743,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2916.0687629999593,2917.5849970999407,2918.671406499925,,,,59.89139294377662,2915.3038629000075,2916.0687629999593,,,2915.2892089999514,2916.0574322999455,,,door\door_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2916.0687629999593,,,,,None,,4,,,2025.2.4,,,1,2916.062122299918,2917.574503800017,,,None,None,2916.0691031666397,2916.901904999977,,,390,0,2026-08-11_23:28:15.369330,390,41,localizer,,None,,None,390,390,0,390,,,,,,door,,Tür,
2921.1381544999313,2922.353836299968,1.21,,,8,2922.3539363999153,2922.3539922999917,,,ball,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2919.434765700018,2921.1501854999224,2922.4030571000185,,,,59.89139294377662,2918.671406499925,2919.434765700018,,,2918.6589789999416,2919.4214083999395,,,ball\ball_06.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,2919.434765700018,,,,,right,,4,,,2025.2.4,,,1,2919.4260350000113,2921.138042400009,,,None,None,2919.434306566666,2920.317551999935,,,391,0,2026-08-11_23:28:18.736874,391,42,localizer,,None,,None,391,391,0,391,,,,,,book,,Buch,
2924.6715411000187,2925.852843699977,1.18,,,8,2925.8529699000064,2925.85302629997,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2923.18246869999,2924.6831816999475,2925.938835299923,,,,59.89139294377662,2922.4030571000185,2923.18246869999,,,2922.3824039999163,2923.155435499968,,,saw\saw_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2923.18246869999,,,,,None,,4,,,2025.2.4,,,1,2923.1621067000087,2924.6714300999884,,,None,None,2923.1669030666276,2924.115761599969,,,392,0,2026-08-11_23:28:22.468525,392,43,localizer,,None,,None,392,392,0,392,,,,,,saw,,Säge,
2928.2015874999342,2929.0358440999407,0.83,,,8,2929.0359762000153,2929.036068400019,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2926.698514199932,2928.214743299992,2929.1024517000187,,,,59.89139294377662,2925.938835299923,2926.698514199932,,,2925.9113511999603,2926.6854532000143,,,chair\chair_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2926.698514199932,,,,,None,,4,,,2025.2.4,,,1,2926.691312599927,2928.2014764000196,,,None,None,2926.6984303666436,2927.614944299916,,,393,0,2026-08-11_23:28:26.004303,393,44,localizer,,None,,None,393,393,0,393,,,,,,chair,,Stuhl,
2931.5687019999605,2932.3514638999477,0.77,,,8,2932.351580700022,2932.351680199965,,,door,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,3,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2929.880460400018,2931.580974499928,2932.612102199928,,,,59.89139294377662,2929.1024517000187,2929.880460400018,,,2929.0901098999893,2929.8533673000056,,,door\door_03.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,2929.880460400018,,,,,left,,4,,,2025.2.4,,,1,2929.859618699993,2931.568582799984,,,None,None,2929.865150666625,2930.7474351000274,,,394,0,2026-08-11_23:28:29.167919,394,45,localizer,,None,,None,394,394,0,394,,,,,,fish,,Fisch,
2934.8511191,2936.1002096999437,1.25,,,8,2936.100309900008,2936.1003667999757,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2933.3792887999443,2934.8629235000117,2936.150358199957,,,,59.89139294377662,2932.612102199928,2933.3792887999443,,,2932.582676399965,2933.3506996999495,,,tree\tree_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2933.3792887999443,,,,,None,,4,,,2025.2.4,,,1,2933.357483699918,2934.8509457999608,,,None,None,2933.3634148666792,2934.1967077999143,,,395,0,2026-08-11_23:28:32.677570,395,46,localizer,,None,,None,395,395,0,395,,,,,,tree,,Baum,
2938.4157983999467,2939.250529699959,0.82,,,8,2939.250669399975,2939.25076309999,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2936.9284860999323,2938.428250500001,2939.2984844999155,,,,59.89139294377662,2936.150358199957,2936.9284860999323,,,2936.127614099998,2936.900873699924,,,dress\dress_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2936.9284860999323,,,,,None,,4,,,2025.2.4,,,1,2936.9074366999557,2938.4156846000114,,,None,None,2936.9131897666416,2937.8623028999427,,,396,0,2026-08-11_23:28:36.215826,396,47,localizer,,None,,None,396,396,0,396,,,,,,dress,,Kleid,
2941.5494898000034,2942.798062899965,1.24,,,8,2942.798193100025,2942.7982871999266,,,chair,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2940.0607227999717,2941.5611944999546,2942.8283881000243,,,,59.89139294377662,2939.2984844999155,2940.0607227999717,,,2939.2825215000194,2940.048372499994,,,chair\chair_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2940.0607227999717,,,,,None,,4,,,2025.2.4,,,1,2940.0540203999262,2941.5492811999284,,,None,None,2940.0612817666884,2940.9945389999775,,,397,0,2026-08-11_23:28:39.363952,397,48,localizer,,None,,None,397,397,0,397,,,,,,chair,,Stuhl,
2945.082207700005,2946.2634208999807,1.17,,,8,2946.2635521999327,2946.26362829993,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2943.5952011999907,2945.093230300001,2946.3121872999473,,,,59.89139294377662,2942.8283881000243,2943.5952011999907,,,2942.8199532999424,2943.5801892000018,,,fish\fish_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2943.5952011999907,,,,,None,,4,,,2025.2.4,,,1,2943.58528749994,2945.0820614999393,,,None,None,2943.593095566674,2944.4760320999194,,,398,0,2026-08-11_23:28:42.893856,398,49,localizer,,None,,None,398,398,0,398,,,,,,fish,,Fisch,
2948.5650462999474,2949.378188099945,0.8,,,8,2949.378287200001,3814.2576215999434,2949.391447199974,2964.402997300029,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1600349999498576,r,849.7031492000679,2964.386495999992,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,2947.0761956999777,2948.5759304999374,2949.391447199974,,,,59.89139294377662,2946.3121872999473,2947.0761956999777,,,2946.2955455000047,2947.0635844999924,,,saw\saw_10.png,2964.386495999992,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,2947.0761956999777,,,,,None,,4,2949.391447199974,2964.402997300029,2025.2.4,,,1,2947.0690682999557,2948.564881499973,,,None,None,2947.0760665666935,2948.0253492000047,,,399,0,2026-08-11_23:28:46.377655,399,50,localizer,0.1600349999498576,r,849.7031492000679,None,399,399,0,399,,,,,,saw,,Säge,
3816.5890574000077,3817.487885599956,0.9,,,9,3817.495031700004,3817.4951005999465,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3815.101156999939,3816.601514399983,3817.5364451999776,,,,59.89139294377662,3814.3221310999943,3815.101156999939,,,3814.296949499985,3815.07529790001,,,door\door_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3815.101156999939,,,,,None,,4,,,2025.2.4,,,1,3815.080878000008,3816.588946599979,,,None,None,3815.085575766691,3815.918611299945,,,400,0,2026-08-11_23:43:14.387599,400,1,localizer,,None,,None,400,400,0,400,,,,,,door,,Tür,
3819.7907810999313,3820.937652599998,1.14,,,9,3820.9377916000085,3820.937871599919,,,bag,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3818.30097370001,3819.8005258999765,3820.9864849000005,,,,59.89139294377662,3817.5364451999776,3818.30097370001,,,3817.5186692000134,3818.2883890999947,,,bag\bag_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3818.30097370001,,,,,None,,4,,,2025.2.4,,,1,3818.293576799915,3819.790620499989,,,None,None,3818.301065866665,3819.200340999989,,,401,0,2026-08-11_23:43:17.601913,401,2,localizer,,None,,None,401,401,0,401,,,,,,bag,,Tasche,
3823.253876899951,3824.3862030999735,1.12,,,9,3824.3863037999254,3824.3863755000057,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3821.7501597999362,3823.2658820999786,3824.4164524999214,,,,59.89139294377662,3820.9864849000005,3821.7501597999362,,,3820.9717004999984,3821.7371721999953,,,car\car_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3821.7501597999362,,,,,None,,4,,,2025.2.4,,,1,3821.7425755999284,3823.253735099919,,,None,None,3821.749802266659,3822.699538899935,,,402,0,2026-08-11_23:43:21.051953,402,3,localizer,,None,,None,402,402,0,402,,,,,,car,,Auto,
3826.8851089000236,3827.903283599997,1.01,,,9,3827.9034205999924,3827.903500800021,,,ball,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3825.18184799992,3826.8979090999346,3827.952013999922,,,,59.89139294377662,3824.4164524999214,3825.18184799992,,,3824.4048600000096,3825.1553979999153,,,ball\ball_10.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,3825.18184799992,,,,,right,,4,,,2025.2.4,,,1,3825.1605507999193,3826.8849985999987,,,None,None,3825.1658792666317,3825.9980716999853,,,403,0,2026-08-11_23:43:24.481920,403,4,localizer,,None,,None,403,403,0,403,,,,,,tree,,Baum,
3830.2186880999943,3831.4003702999325,1.18,,,9,3831.400470499997,3831.400527199963,,,car,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,4,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3828.714498599991,3830.230759799946,3831.4298766999273,,,,59.89139294377662,3827.952013999922,3828.714498599991,,,3827.9336170000024,3828.701864099945,,,car\car_04.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3828.714498599991,,,,,None,,4,,,2025.2.4,,,1,3828.7075737999985,3830.2185399999144,,,None,None,3828.714713766651,3829.663751599961,,,404,0,2026-08-11_23:43:28.017482,404,5,localizer,,None,,None,404,404,0,404,,,,,,car,,Auto,
3833.683267300017,3834.6854592999443,0.99,,,9,3834.6856006999733,3834.6856784999836,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,10,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3832.1802470999537,3833.696446600021,3834.73343319993,,,,59.89139294377662,3831.4298766999273,3832.1802470999537,,,3831.417877699947,3832.1670867999783,,,door\door_10.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3832.1802470999537,,,,,None,,4,,,2025.2.4,,,1,3832.1719633999746,3833.6831573999953,,,None,None,3832.1798531666323,3833.012742599938,,,405,0,2026-08-11_23:43:31.495344,405,6,localizer,,None,,None,405,405,0,405,,,,,,door,,Tür,
3836.999888399965,3837.8674092999427,0.86,,,9,3837.8675081999972,3837.8675619999412,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3835.5116196000017,3837.011887599947,3837.9335441999137,,,,59.89139294377662,3834.73343319993,3835.5116196000017,,,3834.721559699974,3835.4874860999407,,,book\book_01.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3835.5116196000017,,,,,None,,4,,,2025.2.4,,,1,3835.4940949999727,3836.9997276000213,,,None,None,3835.498688666678,3836.3786492999643,,,406,0,2026-08-11_23:43:34.798901,406,7,localizer,,None,,None,406,406,0,406,,,,,,book,,Buch,
3840.1999414999736,3841.2134841999505,1,,,9,3841.2135783999693,3841.2136318000266,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,3,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3838.6970109000104,3840.2119903999846,3841.2985750000225,,,,59.89139294377662,3837.9335441999137,3838.6970109000104,,,3837.9222127000103,3838.6838547999505,,,dress\dress_03.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3838.6970109000104,,,,,None,,4,,,2025.2.4,,,1,3838.688578399946,3840.199816999957,,,None,None,3838.696889266667,3839.64506609994,,,407,0,2026-08-11_23:43:37.999012,407,8,localizer,,None,,None,407,407,0,407,,,,,,dress,,Kleid,
3843.5640978999436,3844.3309767999453,0.76,,,9,3844.3310783000197,3844.3311358999927,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3842.0600044999737,3843.5758421999635,3844.378764999914,,,,59.89139294377662,3841.2985750000225,3842.0600044999737,,,3841.2818781000096,3842.04711699998,,,fish\fish_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3842.0600044999737,,,,,None,,4,,,2025.2.4,,,1,3842.052323999931,3843.563757899916,,,None,None,3842.0601434666355,3842.943150499952,,,408,0,2026-08-11_23:43:41.364043,408,9,localizer,,None,,None,408,408,0,408,,,,,,fish,,Fisch,
3846.6461456000106,3847.4453046999406,0.79,,,9,3847.4454056000104,3847.4454623999773,,,saw,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3845.1588421999477,3846.6584183999803,3847.4931428999407,,,,59.89139294377662,3844.378764999914,3845.1588421999477,,,3844.361434899969,3845.130517599988,,,saw\saw_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3845.1588421999477,,,,,None,,4,,,2025.2.4,,,1,3845.137188600027,3846.646032699966,,,None,None,3845.1429131666123,3846.092106499942,,,409,0,2026-08-11_23:43:44.444233,409,10,localizer,,None,,None,409,409,0,409,,,,,,saw,,Säge,
3849.7450059999246,3850.7275260000024,0.97,,,9,3850.72762479994,3850.72768120002,,,book,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,9,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3848.25821479992,3849.7577027999796,3851.0963818000164,,,,59.89139294377662,3847.4931428999407,3848.25821479992,,,3847.4777228999883,3848.2314020999474,,,book\book_09.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3848.25821479992,,,,,None,,4,,,2025.2.4,,,1,3848.237405300024,3849.7448964000214,,,None,None,3848.2426444666385,3849.125226199976,,,410,0,2026-08-11_23:43:47.558610,410,11,localizer,,None,,None,410,410,0,410,,,,,,book,,Buch,
3853.360507300007,3854.226487900014,0.86,,,9,3854.226588099962,3854.2266433999175,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3851.8567765000043,3853.373578300001,3854.2771596999373,,,,59.89139294377662,3851.0963818000164,3851.8567765000043,,,3851.0466175000183,3851.8451824999647,,,tree\tree_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3851.8567765000043,,,,,None,,4,,,2025.2.4,,,1,3851.8507596999407,3853.3603973999852,,,None,None,3851.857056466692,3852.6901095999638,,,411,0,2026-08-11_23:43:51.161849,411,12,localizer,,None,,None,411,411,0,411,,,,,,tree,,Baum,
3856.5463669999735,3857.5753215999575,1.03,,,9,3857.575421400019,3857.575495099998,,,door,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,7,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3855.0558022999903,3856.5563109000213,3857.6050246999366,,,,59.89139294377662,3854.2771596999373,3855.0558022999903,,,3854.257665299927,3855.028974500019,,,door\door_07.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3855.0558022999903,,,,,None,,4,,,2025.2.4,,,1,3855.0341311999364,3856.546163999941,,,None,None,3855.0402214666287,3855.8723209999735,,,412,0,2026-08-11_23:43:54.342627,412,13,localizer,,None,,None,412,412,0,412,,,,,,door,,Tür,
3860.059041999979,3861.0082736000186,0.95,,,9,3861.0083745999727,3861.008429999929,,,car,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-08-11_22h39.38.819,1,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3858.354807699914,3860.071218100027,3861.46864560002,,,,59.89139294377662,3857.6050246999366,3858.354807699914,,,3857.5934810999315,3858.342066799989,,,car\car_01.png,,,,,,,,,,,,,,,,,,,,,,,0,1,1,None,3858.354807699914,,,,,left,,4,,,2025.2.4,,,1,3858.34724849998,3860.0589318999555,,,None,None,3858.3549045666045,3859.2221330999164,,,413,0,2026-08-11_23:43:57.670492,413,14,localizer,,None,,None,413,413,0,413,,,,,,fish,,Fisch,
3863.724838700029,3864.9077555999393,1.18,,,9,3864.9078594999155,3864.9079162999988,,,ball,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3862.220842699986,3863.736969999969,3865.1837777999463,,,,59.89139294377662,3861.46864560002,3862.220842699986,,,3861.2992815999314,3862.2081885000225,,,ball\ball_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3862.220842699986,,,,,None,,4,,,2025.2.4,,,1,3862.2133826999925,3863.724728500005,,,None,None,3862.220838966609,3863.0039338999195,,,414,0,2026-08-11_23:44:01.534113,414,15,localizer,,None,,None,414,414,0,414,,,,,,ball,,Ball,
3867.426092199981,3868.2399403000018,0.81,,,9,3868.240042099962,3868.2401001999388,,,tree,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,8,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3865.952438600012,3867.435892999987,3868.4289812999777,,,,59.89139294377662,3865.1837777999463,3865.952438600012,,,3865.159021899919,3865.9253240999533,,,tree\tree_08.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3865.952438600012,,,,,None,,4,,,2025.2.4,,,1,3865.932722199941,3867.4259092999855,,,None,None,3865.9370890666655,3866.769031599979,,,415,0,2026-08-11_23:44:05.249245,415,16,localizer,,None,,None,415,415,0,415,,,,,,tree,,Baum,
3870.6888920000056,3871.772428600001,1.08,,,9,3871.7725285999477,3871.772586399922,,,fish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,2,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3869.1847950000083,3870.7008910999866,3871.82119529997,,,,59.89139294377662,3868.4289812999777,3869.1847950000083,,,3868.382890800014,3869.172476199921,,,fish\fish_02.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3869.1847950000083,,,,,None,,4,,,2025.2.4,,,1,3869.1779392999597,3870.688738800003,,,None,None,3869.184954166591,3870.06871719996,,,416,0,2026-08-11_23:44:08.494449,416,17,localizer,,None,,None,416,416,0,416,,,,,,fish,,Fisch,
3874.088195199962,3875.203391799936,1.11,,,9,3875.2034920000006,3875.2035475999583,,,dress,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-08-11_22h39.38.819,6,TSRlearn_localizer-concepts,2026-08-11 22h39.40.072993 +0200,,3872.6003345999634,3874.100493500009,3875.234089699923,,,,59.89139294377662,3871.82119529997,3872.6003345999634,,,3871.807085999986,3872.5723845999455,,,dress\dress_06.png,,,,,,,,,,,,,,,,,,,,,,,0,0,1,None,3872.6003345999634,,,,,None,,4,,,2025.2.4,,,1,3872.5804637999972,3874.0880837999284,,,None,None,3872.5841186666553,3873.550158799975,,,417,0,2026-08-11_23:44:11.886663,417,18,localizer,,None,,None,417,417,0,417,,,,,,dress,,Kleid,
